pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,duration_min,hour,day_of_week,is_weekend,temperature_C,weather,demand,supply,demand_supply_ratio,surge_factor,price_inr,timestamp
18.894455,72.967145,19.176416,72.919842,31.744,170.67,18,6,1,31.9,Rain,515,29,17.76,2.81,2113.87,2025-10-12 18:59:39
18.919787,72.844513,19.195739,72.88692,31.006,85.23,7,6,1,24.9,Rain,262,191,1.37,1.18,675.6,2025-10-19 07:50:39
19.156142,72.822556,19.252785,72.778073,11.717,39.58,12,3,0,33,Rain,234,5,46.8,2.7,674.38,2025-10-23 12:54:39
18.938188,72.953081,19.220066,72.930804,31.431,64.66,14,6,1,30.9,Clear,82,112,0.73,1.04,557.95,2025-10-19 14:32:39
19.159444,72.950378,19.226156,72.921819,8.001,28.65,19,6,1,24.6,Clear,525,91,5.77,1.85,339.12,2025-10-19 19:33:39
19.045811,72.830218,19.205344,72.91029,19.633,38.67,5,6,1,26.3,Clouds,129,171,0.75,1.01,346.36,2025-10-19 05:23:39
18.911791,72.804528,19.030061,72.967364,21.59,46.25,0,3,0,28.8,Clouds,134,159,0.84,1,381.59,2025-10-30 00:58:39
19.003757,72.96986,18.923835,72.948236,9.173,19.74,21,3,0,32.1,Clear,185,246,0.75,1.01,181.36,2025-10-30 21:52:39
19.091335,72.919515,19.077112,72.859923,6.459,13.09,11,5,1,26.9,Clouds,168,53,3.17,1.36,181.8,2025-11-01 11:35:39
19.179124,72.819433,18.954919,72.777464,25.318,56.82,22,5,1,31.3,Clear,69,48,1.44,1.01,451.93,2025-11-01 22:22:39
19.029235,72.867278,19.16803,72.927961,16.699,60.01,19,6,1,25.2,Clear,411,172,2.39,1.31,459.02,2025-11-02 19:59:39
19.148068,72.892576,18.898758,72.887139,27.728,79.34,4,5,1,25.5,Thunderstorm,227,104,2.18,1.35,703.91,2025-11-01 04:49:39
19.194089,72.853589,18.919463,72.799743,31.057,56.71,23,0,0,24.6,Clear,83,228,0.36,1,516.11,2025-11-03 23:35:39
19.017831,72.86588,19.149372,72.892888,14.899,30.89,1,4,0,31.1,Clouds,156,218,0.72,1.01,273.28,2025-10-31 01:12:39
18.995745,72.984726,19.265588,72.886186,31.741,119.62,17,1,0,33,Clouds,304,81,3.75,1.52,988.2,2025-11-04 17:45:39
19.141413,72.841156,18.95217,72.932522,23.131,50.93,7,5,1,31.3,Clear,172,152,1.13,1.04,425.81,2025-11-08 07:05:39
18.973567,72.796287,19.035687,72.888464,11.901,36.45,19,5,1,28.9,Clear,423,10,42.3,2.61,641.32,2025-10-25 19:08:39
19.240526,72.811503,19.010466,72.945677,29.208,98.65,16,3,0,30.9,Rain,326,157,2.08,1.32,762.68,2025-10-30 16:45:39
19.138713,72.863138,18.983889,72.954759,19.725,62.68,18,1,0,30.8,Clear,319,99,3.22,1.44,564.58,2025-10-28 18:54:39
19.030554,72.776042,19.049387,72.943952,17.773,36.44,4,4,0,29.9,Clear,86,222,0.39,1.01,319.32,2025-10-24 04:29:39
19.212262,72.89693,19.169287,72.939036,6.511,24.87,9,1,0,27.6,Clear,362,49,7.39,2,315.73,2025-11-04 09:12:39
19.128033,72.982454,19.149917,72.862354,12.849,26.86,13,1,0,27,Clear,98,32,3.06,1.37,325.93,2025-10-28 13:43:39
19.258218,72.983158,18.969025,72.895368,33.453,101.99,5,4,0,32.1,Rain,213,78,2.73,1.45,921.35,2025-10-31 05:04:39
18.994581,72.90554,19.022164,72.921757,3.509,6.97,3,6,1,24,Clouds,108,101,1.07,1.03,88.63,2025-10-12 03:57:39
19.215973,72.983616,18.953919,72.896549,30.542,68.55,5,5,1,32.2,Clouds,99,164,0.6,0.95,506.93,2025-10-25 05:02:39
19.129573,72.901148,19.147576,72.92759,3.424,7.34,13,1,0,30.6,Clouds,79,173,0.46,1.03,88.34,2025-11-04 13:16:39
19.168629,72.893222,18.931093,72.870319,26.522,49.16,11,6,1,25.8,Clear,135,158,0.85,0.99,442.12,2025-11-02 11:21:39
18.9381,72.832199,19.000058,72.779867,8.817,17.59,15,2,0,32.5,Clear,137,101,1.36,1,170.98,2025-10-22 15:30:39
19.130437,72.880287,19.000188,72.843769,14.983,48.81,20,1,0,29.9,Rain,242,131,1.85,1.28,393.5,2025-10-28 20:22:39
19.242031,72.966203,19.153223,72.781912,21.726,71.76,19,1,0,28.2,Clear,258,19,13.58,2.57,1115.98,2025-10-28 19:47:39
19.191166,72.932922,18.930658,72.838801,30.61,69.13,2,5,1,32.9,Clouds,164,221,0.74,0.95,508.79,2025-10-25 02:17:39
19.142011,72.903698,19.120254,72.777165,13.511,59.92,18,2,0,32.9,Rain,619,5,123.8,2.79,870.41,2025-11-05 18:33:39
19.075971,72.824154,19.241251,72.864701,18.865,87.49,8,6,1,25.9,Thunderstorm,319,97,3.29,1.64,707.43,2025-10-12 08:02:39
19.097137,72.857422,19.007933,72.856806,9.919,30.16,1,2,0,27.8,Thunderstorm,232,206,1.13,1.22,255.41,2025-11-05 01:49:39
18.934392,72.982915,19.109803,72.887167,21.949,39.77,11,1,0,27.6,Clear,147,81,1.81,1.03,384.12,2025-10-28 11:37:39
19.14654,72.929818,19.122219,72.793427,14.581,32.5,11,4,0,27.1,Clouds,178,212,0.84,1.01,272.67,2025-11-07 11:51:39
18.986583,72.984038,18.971932,72.839837,15.25,50.25,19,3,0,24.6,Clear,299,131,2.28,1.35,423.23,2025-10-16 19:08:39
19.208756,72.853132,18.941491,72.803997,30.164,113.68,9,2,0,26.4,Clear,419,204,2.05,1.25,774.15,2025-10-29 09:41:39
18.916626,72.901509,18.923221,72.851606,5.3,16.44,8,5,1,32.9,Clouds,370,10,37,2.55,322.52,2025-10-11 08:01:39
18.975657,72.956512,19.241934,72.901591,30.166,60.18,10,6,1,31.4,Clouds,92,213,0.43,0.98,502.11,2025-10-26 10:53:39
18.947856,72.824095,18.95288,72.877064,5.599,30.81,17,5,1,30.1,Rain,598,74,8.08,2.3,365.24,2025-10-11 17:29:39
19.082725,72.930367,19.055579,72.975855,5.654,10.51,10,2,0,32,Clear,54,111,0.49,0.97,115.31,2025-11-05 10:23:39
18.960256,72.921954,19.103438,72.806535,20.017,43.56,11,2,0,26.3,Clouds,59,201,0.29,1.03,368.05,2025-10-22 11:00:39
19.116591,72.926553,19.080379,72.913023,4.27,9.87,23,6,1,25.3,Clear,102,62,1.65,1.07,108.05,2025-10-26 23:26:39
19.022443,72.808575,19.01666,72.918237,11.546,60.6,9,4,0,32.7,Thunderstorm,528,5,105.6,2.81,814.18,2025-10-17 09:53:39
19.221099,72.879812,19.141518,72.823763,10.628,21.22,10,3,0,29.5,Clear,110,128,0.86,1,199.97,2025-10-16 10:13:39
18.915056,72.896344,18.929434,72.954358,6.308,13.32,1,6,1,28.9,Clear,165,84,1.96,1.07,141.6,2025-10-19 01:14:39
19.233223,72.883709,19.132082,72.928714,12.199,23.57,15,5,1,26.2,Clear,74,78,0.95,0.96,214.59,2025-11-01 15:58:39
19.14189,72.916385,18.925781,72.868922,24.543,109.28,8,4,0,31.7,Rain,466,5,93.2,2.73,1482.58,2025-10-17 08:46:39
19.24599,72.810134,19.059145,72.962661,26.236,61.67,13,0,0,28.5,Clouds,75,103,0.73,0.98,458.82,2025-10-13 13:43:39
19.039261,72.894047,18.910929,72.929404,14.746,31.6,2,2,0,27.2,Clouds,103,148,0.7,0.99,267.46,2025-10-22 02:04:39
18.942323,72.91987,18.943089,72.787382,13.934,32.43,0,4,0,28.6,Clear,85,51,1.67,1.03,269.93,2025-10-31 00:21:39
19.12422,72.896589,19.029071,72.936113,11.366,23.38,11,6,1,26.5,Clouds,96,152,0.63,1.05,223.81,2025-11-02 11:28:39
19.13822,72.953812,19.244748,72.792284,20.689,62.95,6,5,1,26.1,Rain,255,67,3.81,1.57,634.57,2025-10-18 06:25:39
19.099078,72.827697,19.109374,72.950473,12.951,29.81,2,6,1,32.6,Clouds,113,88,1.28,0.99,242.58,2025-11-09 02:23:39
19.043808,72.969788,18.913677,72.777928,24.827,82.26,18,4,0,24.4,Clear,340,18,18.89,2.51,1236.05,2025-10-24 18:33:39
19.218148,72.873844,19.058905,72.899491,17.911,82.28,8,2,0,29.9,Thunderstorm,477,33,14.45,2.85,1167.05,2025-11-05 08:31:39
18.975117,72.824779,19.217327,72.92219,28.812,65.93,15,5,1,26.5,Clear,139,170,0.82,1.04,527.91,2025-10-18 15:56:39
19.245024,72.897535,19.03674,72.809338,24.945,94.15,9,1,0,25.5,Clouds,202,110,1.84,1.16,600.45,2025-10-28 09:08:39
19.048367,72.849001,18.922486,72.944858,17.249,52.45,17,0,0,31.4,Clouds,399,10,39.9,2.66,909.4,2025-10-20 17:59:39
19.055507,72.935107,19.016758,72.841079,10.782,29.61,22,1,0,28.5,Rain,188,79,2.38,1.41,308.23,2025-10-28 22:13:39
18.946561,72.910493,19.123695,72.900177,19.726,76.61,8,6,1,31.1,Clouds,238,80,2.98,1.43,600.51,2025-11-09 08:22:39
18.933435,72.865471,19.036916,72.818977,12.502,32.85,3,5,1,32.2,Thunderstorm,289,75,3.85,1.59,390.69,2025-10-18 03:27:39
18.952984,72.978242,18.898988,72.905118,9.757,19.7,12,5,1,26.4,Clouds,160,39,4.1,1.43,266.68,2025-11-01 12:33:39
19.191035,72.883104,19.148811,72.777563,12.038,22.5,11,3,0,25.1,Clear,139,74,1.88,1.09,239.2,2025-10-16 11:39:39
19.005151,72.879537,18.999859,72.865531,1.586,2.86,15,2,0,30.5,Clear,159,137,1.16,0.97,53.1,2025-10-15 15:19:39
18.965543,72.882963,19.134072,72.874632,18.76,34.04,14,5,1,25.9,Clear,56,180,0.31,1.05,339.37,2025-11-01 14:32:39
19.217037,72.857843,19.226155,72.977439,12.598,25.94,14,0,0,25,Clear,197,204,0.97,1.04,242.37,2025-10-20 14:58:39
19.056479,72.983474,19.088737,72.851064,14.37,80.19,9,6,1,25.8,Thunderstorm,400,14,28.57,2.79,1012.28,2025-10-26 09:20:39
18.951085,72.875931,18.925978,72.862151,3.146,7.52,1,3,0,27.8,Clear,166,144,1.15,1.01,83.61,2025-10-30 01:29:39
19.075103,72.91223,19.103709,72.911375,3.182,7.23,13,5,1,27.7,Clear,58,37,1.57,1.05,86.77,2025-11-01 13:24:39
18.948321,72.797194,19.022671,72.88823,12.648,46.74,19,2,0,28.7,Clouds,205,163,1.26,1.1,302.79,2025-10-22 19:49:39
18.958635,72.84713,19.116184,72.806773,18.025,40.32,10,0,0,31.2,Clouds,115,143,0.8,0.98,320.39,2025-10-13 10:48:39
19.072046,72.8368,19.071569,72.959323,12.876,24.22,13,3,0,29.9,Clear,151,241,0.63,1.04,242.27,2025-10-23 13:36:39
18.976694,72.791653,19.04298,72.953759,18.568,62.9,11,2,0,29.9,Thunderstorm,265,5,53,2.79,1056.32,2025-10-29 11:38:39
19.197994,72.951623,19.062256,72.842397,18.96,58.97,9,1,0,32.3,Clear,341,143,2.38,1.33,499.37,2025-11-04 09:38:39
18.946404,72.795183,18.986918,72.894556,11.38,36.47,14,6,1,25.7,Rain,178,111,1.6,1.21,289.78,2025-10-19 14:44:39
19.027806,72.967728,19.022424,72.907132,6.398,31.39,18,5,1,31.3,Rain,385,94,4.1,1.82,308.57,2025-10-18 18:41:39
19.213559,72.782453,18.990786,72.973169,31.862,62.45,23,1,0,27.1,Clear,89,164,0.54,0.97,521.13,2025-10-28 23:36:39
19.118075,72.811451,19.188161,72.842365,8.443,16.89,15,5,1,26.2,Clear,195,36,5.42,1.62,267.45,2025-10-11 15:11:39
18.894473,72.831766,18.96852,72.888983,10.199,24.07,6,6,1,31.6,Clouds,190,123,1.54,1.05,210.55,2025-10-12 06:23:39
19.003879,72.92707,19.116091,72.807872,17.681,36.23,1,2,0,29.7,Clear,60,198,0.3,1,314.63,2025-10-22 01:54:39
19.045944,72.931137,19.130208,72.899497,9.942,20.94,0,5,1,30.5,Clear,165,228,0.72,0.98,187.37,2025-11-01 00:35:39
19.231337,72.901083,19.037325,72.98313,23.231,54.02,2,0,0,29.3,Clear,193,134,1.44,1.03,429.32,2025-10-13 02:51:39
18.965991,72.840474,19.111369,72.821795,16.284,31.68,22,6,1,31.4,Clouds,169,114,1.48,1.03,297.43,2025-10-19 22:43:39
18.95821,72.908194,19.01885,72.823714,11.152,23.22,16,3,0,28.9,Clouds,50,235,0.21,1,210.26,2025-10-16 16:27:39
18.907671,72.961392,19.234156,72.925574,36.498,163.39,18,6,1,26.9,Thunderstorm,578,149,3.88,1.68,1335.21,2025-10-19 18:07:39
19.181063,72.901607,18.962593,72.811032,26.091,60.79,20,2,0,32.5,Clouds,189,204,0.93,1.03,478.61,2025-11-05 20:28:39
19.203072,72.946981,18.96466,72.903463,26.902,51.91,15,5,1,31.7,Clouds,179,243,0.74,1,456.64,2025-11-08 15:57:39
19.202316,72.790249,19.113877,72.959269,20.295,48.49,21,5,1,30.4,Clear,101,99,1.02,0.99,366.82,2025-11-01 21:37:39
19.122497,72.791792,19.021193,72.840778,12.385,32.99,3,1,0,27.6,Thunderstorm,392,5,78.4,2.79,682.45,2025-10-28 03:54:39
18.957272,72.841637,19.161648,72.872048,22.949,87.76,8,4,0,32.1,Clear,278,143,1.94,1.12,538.62,2025-10-24 08:20:39
19.111476,72.833353,19.089904,72.811092,3.35,9.9,12,3,0,28.5,Rain,249,5,49.8,2.61,234.92,2025-10-30 12:34:39
19.153831,72.893535,18.958809,72.875133,21.772,52.04,14,2,0,32.7,Clear,67,95,0.71,0.99,391.39,2025-11-05 14:14:39
18.954588,72.780466,19.198395,72.943158,32.051,111.72,9,2,0,24.8,Clear,218,195,1.12,1.14,727.37,2025-10-29 09:11:39
19.186214,72.983654,19.236341,72.894609,10.885,23.55,3,3,0,25.9,Clear,65,206,0.32,0.97,201.48,2025-10-30 03:57:39
19.217114,72.796436,19.16273,72.964584,18.665,33.74,13,4,0,27.4,Clear,197,223,0.88,1,321.47,2025-10-24 13:56:39
19.235763,72.97281,19.058181,72.933908,20.165,41.51,7,0,0,30.5,Clouds,50,90,0.56,0.96,340.79,2025-10-20 07:21:39
18.936759,72.863349,19.260465,72.890211,36.105,96.41,12,6,1,26.8,Rain,275,5,55,2.67,1751.73,2025-10-12 12:19:39
19.038825,72.973919,19.146944,72.800921,21.794,49.42,7,1,0,28.2,Clear,178,197,0.9,0.97,378.66,2025-10-21 07:19:39
19.266288,72.91188,19.016387,72.809757,29.787,97.27,1,6,1,25.4,Rain,300,63,4.76,1.76,1024.29,2025-10-26 01:58:39
18.976182,72.898844,18.894644,72.964079,11.37,39.81,9,2,0,24.6,Clouds,447,10,44.7,2.49,612.68,2025-11-05 09:52:39
19.187487,72.926322,18.985523,72.85894,23.547,54.4,12,5,1,28.1,Clouds,83,161,0.52,1.05,442.43,2025-10-25 12:10:39
18.926076,72.98544,19.211794,72.830841,35.684,111.02,8,2,0,31.1,Clouds,383,32,11.97,2.56,1741.44,2025-10-29 08:51:39
19.11599,72.835987,18.918457,72.788719,22.52,45.94,13,1,0,28.5,Clear,101,181,0.56,1,392.11,2025-10-28 13:59:39
19.035617,72.978985,19.215237,72.844988,24.435,55.44,4,2,0,30.3,Clear,185,33,5.61,1.65,716.27,2025-10-15 04:27:39
19.250751,72.903576,19.176951,72.777606,15.566,34.07,14,2,0,27.6,Clouds,196,56,3.5,1.32,376.1,2025-11-05 14:43:39
19.008944,72.857,18.973378,72.924905,8.162,16.03,23,2,0,30.8,Clear,96,220,0.44,0.97,155.21,2025-10-15 23:34:39
19.226669,72.910577,19.006891,72.931525,24.537,46.61,0,4,0,25.7,Clear,50,79,0.63,1.03,430.19,2025-10-24 00:26:39
19.067198,72.877069,19.03364,72.934266,7.076,14.43,13,1,0,27.5,Clear,112,70,1.6,1.06,152.4,2025-10-21 13:51:39
18.902687,72.928594,18.948265,72.868934,8.066,31.24,17,2,0,32.8,Clear,361,132,2.73,1.37,259.31,2025-11-05 17:46:39
18.913984,72.884564,19.176999,72.961155,30.334,105.91,18,2,0,33,Clear,220,10,22,2.64,1599.39,2025-10-15 18:09:39
19.011855,72.874524,18.908593,72.961281,14.666,33.52,15,6,1,28,Clear,95,72,1.32,1.03,281.21,2025-10-26 15:36:39
19.183002,72.841231,19.264683,72.909912,11.597,26.42,22,1,0,24.3,Clouds,55,235,0.23,1.03,228.67,2025-10-28 22:32:39
19.154732,72.833571,18.915308,72.829153,26.627,71.39,2,0,0,29,Rain,220,106,2.08,1.37,674.46,2025-10-27 02:18:39
19.000676,72.915332,19.255069,72.813672,30.236,66.45,11,4,0,28.8,Clear,56,110,0.51,0.95,499.45,2025-11-07 11:47:39
19.110934,72.948091,19.05082,72.948477,6.685,13.31,0,3,0,31.4,Clear,144,225,0.64,0.96,131.36,2025-10-30 00:18:39
18.963815,72.858148,19.239333,72.897494,30.914,67.18,1,4,0,28.7,Clear,198,63,3.14,1.27,679.87,2025-10-24 01:39:39
19.20751,72.804232,19.140207,72.777737,7.984,18.87,11,2,0,30.4,Clear,134,104,1.29,1.02,166.82,2025-10-22 11:42:39
19.236015,72.899348,19.062658,72.783067,22.82,45.17,16,0,0,32.6,Clouds,100,93,1.08,0.96,378.41,2025-10-27 16:06:39
18.952698,72.864189,19.01559,72.814918,8.703,33.33,18,6,1,27.5,Clouds,347,10,34.7,2.72,546.98,2025-11-09 18:32:39
19.004235,72.776282,18.980815,72.842166,7.401,17.67,11,1,0,26.4,Clear,79,31,2.55,1.26,194.22,2025-11-04 11:00:39
18.900119,72.779244,18.894785,72.868793,9.439,31.63,17,0,0,26.2,Clouds,326,10,32.6,2.71,559.69,2025-10-13 17:59:39
19.165936,72.910694,19.164578,72.886866,2.507,7.09,4,0,0,26.1,Thunderstorm,285,85,3.35,1.55,115.12,2025-10-13 04:26:39
18.903278,72.962416,19.079433,72.832495,23.88,55.11,23,1,0,24.3,Clear,106,72,1.47,1.08,460.92,2025-11-04 23:54:39
19.090577,72.904643,19.048105,72.880374,5.367,19.65,8,2,0,24.4,Clear,313,10,31.3,2.6,347.62,2025-10-22 08:02:39
19.169858,72.821434,18.898814,72.846656,30.255,55.47,22,6,1,31.2,Clear,196,244,0.8,1.04,524.16,2025-10-12 22:18:39
18.952732,72.799882,19.109527,72.788776,17.474,31.81,6,6,1,25,Clear,155,238,0.65,0.98,297.24,2025-11-09 06:39:39
19.265598,72.899085,19.1081,72.833918,18.803,38.81,22,1,0,28.6,Clear,69,218,0.32,1.04,346.58,2025-10-14 22:09:39
19.101081,72.840943,19.09408,72.937204,10.144,23.4,11,6,1,25.3,Clouds,56,229,0.24,0.98,194.56,2025-10-19 11:55:39
18.937926,72.882134,18.993952,72.925448,7.717,44.04,17,4,0,26.3,Thunderstorm,481,5,96.2,2.76,581.5,2025-10-31 17:32:39
18.912735,72.84683,19.029636,72.781614,14.697,28.22,20,3,0,30.2,Clear,52,201,0.26,1.05,275.94,2025-10-16 20:32:39
19.241525,72.827401,19.169649,72.934204,13.771,37.78,21,2,0,30,Rain,190,130,1.46,1.28,346.64,2025-10-29 21:25:39
18.956986,72.835255,19.245471,72.937528,33.83,74.68,21,1,0,31.9,Clear,107,116,0.92,1.02,597.03,2025-10-14 21:11:39
19.232972,72.78213,19.06365,72.835196,19.636,59.52,16,0,0,29.1,Rain,389,138,2.82,1.5,577,2025-11-03 16:05:39
19.259308,72.942424,19.238027,72.902269,4.834,19.16,9,2,0,29.1,Clear,497,109,4.56,1.63,205.92,2025-11-05 09:09:39
19.266245,72.874341,19.176362,72.886002,10.069,20.61,15,2,0,30.1,Clear,186,107,1.74,1.02,195.9,2025-11-05 15:45:39
18.993518,72.811446,18.90273,72.866302,11.627,24.58,22,1,0,25.7,Clear,166,220,0.75,1.01,220.87,2025-10-21 22:16:39
19.232427,72.957871,19.065811,72.849509,21.744,44.42,5,6,1,32.4,Clear,77,155,0.5,1.02,387.36,2025-11-02 05:45:39
18.934222,72.901956,19.23868,72.931149,33.993,74.9,4,1,0,24.6,Clear,62,70,0.89,0.95,558.33,2025-10-14 04:45:39
19.178051,72.842497,18.992012,72.788158,21.46,48.14,16,2,0,32.5,Clouds,94,204,0.46,1,383.8,2025-10-22 16:40:39
19.153344,72.78629,18.941004,72.984704,31.502,64.88,2,5,1,28.1,Clear,84,209,0.4,0.97,521.66,2025-11-08 02:39:39
19.068415,72.814361,19.008608,72.800288,6.813,12.45,11,1,0,24.5,Clear,127,91,1.4,1.03,140.76,2025-10-14 11:53:39
18.954108,72.780981,19.066118,72.925344,19.633,39.39,5,4,0,25.7,Clear,129,248,0.52,1.01,347.82,2025-11-07 05:36:39
19.010553,72.946326,19.102075,72.790194,19.309,63.85,3,1,0,29.9,Rain,252,5,50.4,2.66,1035.85,2025-10-28 03:04:39
19.070263,72.938059,19.125086,72.96027,6.528,33.55,17,2,0,31.1,Rain,640,5,128,2.77,485.93,2025-10-22 17:18:39
19.004399,72.826585,19.209745,72.91815,24.778,84.36,21,0,0,27.8,Rain,220,96,2.29,1.33,659.76,2025-10-13 21:31:39
19.051747,72.937524,19.252185,72.95746,22.386,81.32,17,6,1,26,Clouds,486,141,3.45,1.4,645.77,2025-11-09 17:21:39
19.15748,72.835587,18.982896,72.928185,21.715,46.96,22,4,0,24.1,Clouds,192,40,4.8,1.54,592.13,2025-11-07 22:26:39
19.173869,72.981115,19.20211,72.809925,18.25,33.1,2,3,0,32.1,Clouds,139,213,0.65,1.03,324.66,2025-10-16 02:11:39
19.138882,72.918159,19.255431,72.873488,13.782,36.38,14,2,0,27.4,Rain,147,5,29.4,2.77,742.77,2025-10-15 14:19:39
19.226313,72.833402,19.012009,72.899514,24.821,74.59,18,6,1,25.7,Clouds,324,206,1.57,1.15,548.6,2025-11-09 18:45:39
19.252191,72.791795,19.074444,72.917611,23.775,50.73,6,5,1,25.6,Clear,193,241,0.8,0.99,412.6,2025-11-01 06:38:39
18.919514,72.806133,19.159715,72.897683,28.39,57.13,14,3,0,26.6,Clear,66,201,0.33,1.05,509.19,2025-10-16 14:31:39
19.110767,72.809141,19.250884,72.780759,15.863,32.38,15,2,0,30.3,Clear,134,63,2.13,1.19,339.28,2025-10-15 15:11:39
19.098499,72.775545,19.173338,72.777565,8.324,27.49,15,2,0,25,Rain,322,40,8.05,2.31,427.05,2025-10-29 15:06:39
19.242691,72.789869,19.117946,72.900527,18.096,35.16,23,1,0,25.7,Clear,185,191,0.97,1.02,323.82,2025-10-21 23:05:39
18.99372,72.809739,19.218899,72.874784,25.955,68.58,7,3,0,27.6,Rain,212,27,7.85,2.24,1072.09,2025-11-06 07:11:39
19.209771,72.918645,19.115094,72.800878,16.243,88.43,17,2,0,25.5,Rain,357,146,2.45,1.59,638.81,2025-10-15 17:21:39
19.043592,72.950338,19.13451,72.939873,10.169,28.34,22,0,0,32.9,Thunderstorm,306,159,1.92,1.29,269.23,2025-10-27 22:24:39
19.234813,72.968001,19.16085,72.783955,21.004,61.48,14,6,1,31.1,Rain,208,96,2.17,1.43,579.15,2025-11-09 14:57:39
19.099474,72.971234,18.988494,72.775244,24.014,77.09,19,3,0,30.9,Clear,410,10,41,2.68,1265.9,2025-10-16 19:08:39
19.26685,72.917154,18.916969,72.834271,39.868,95.1,23,1,0,28.5,Clear,133,69,1.93,1.12,782.44,2025-10-21 23:41:39
19.216171,72.886241,18.967365,72.935338,28.143,106.33,9,6,1,29.2,Clear,347,134,2.59,1.28,742.87,2025-11-02 09:37:39
19.213881,72.796329,19.241884,72.834317,5.06,14.42,1,1,0,31.9,Rain,310,5,62,2.68,320.42,2025-10-28 01:44:39
19.124195,72.850729,19.245761,72.858226,13.54,28.56,4,5,1,32.9,Clear,111,137,0.81,1.03,257.1,2025-10-18 04:43:39
19.077919,72.975461,18.93134,72.863887,20.081,62.01,9,4,0,30,Clear,339,154,2.2,1.34,529.3,2025-11-07 09:01:39
19.242738,72.8501,18.92423,72.894219,35.719,73.2,20,6,1,25.8,Clear,52,118,0.44,0.98,592.92,2025-11-02 20:30:39
18.918854,72.779333,19.012034,72.777172,10.364,35.12,18,1,0,32.1,Clear,351,102,3.44,1.43,321.17,2025-10-21 18:09:39
19.23921,72.793579,19.047353,72.862174,22.518,46.89,16,6,1,27.4,Clear,154,199,0.77,1.02,401.88,2025-10-26 16:47:39
19.214815,72.959319,19.102508,72.898797,14.013,31.93,13,6,1,26.9,Clear,121,95,1.27,1.05,275.12,2025-10-26 13:35:39
18.999296,72.895403,19.265162,72.82813,30.396,57.8,4,4,0,28.2,Clear,131,196,0.67,0.97,495.05,2025-10-31 04:13:39
19.005588,72.899115,19.114652,72.822781,14.541,29.33,14,4,0,24.4,Clear,72,242,0.3,0.95,249.99,2025-11-07 14:26:39
19.213375,72.853756,19.04424,72.82148,19.11,60.35,23,2,0,28.7,Rain,291,60,4.85,1.81,687.83,2025-10-15 23:21:39
19.216214,72.970994,19.178892,72.898891,8.634,24.28,7,5,1,27.4,Rain,220,5,44,2.83,515.54,2025-10-18 07:55:39
19.01815,72.820088,19.122019,72.817572,11.553,22.1,14,5,1,28.7,Clear,199,243,0.82,0.99,210.7,2025-10-25 14:35:39
19.221266,72.814135,19.081474,72.922194,19.247,38.45,21,1,0,29.8,Clear,182,71,2.56,1.22,412.19,2025-10-28 21:48:39
18.940687,72.91706,19.244482,72.876933,34.043,76.41,16,3,0,29.4,Clear,75,81,0.93,1.01,597.24,2025-11-06 16:53:39
19.13069,72.876444,19.124944,72.805732,7.456,16.6,10,5,1,31.1,Clouds,107,189,0.57,0.97,148.09,2025-10-25 10:19:39
19.191589,72.826204,19.228074,72.952369,13.855,29.08,2,5,1,29.1,Clear,118,62,1.9,1.11,282.42,2025-10-18 02:48:39
19.025705,72.927917,18.945232,72.832702,13.428,24.26,15,0,0,32.4,Clouds,160,70,2.29,1.18,282.79,2025-10-20 15:24:39
19.055914,72.847207,19.237088,72.87182,20.311,41.98,7,0,0,28.3,Clear,119,236,0.5,0.97,346.96,2025-10-27 07:26:39
18.924985,72.95412,19.010847,72.892141,11.56,23.71,6,2,0,29.5,Clouds,107,185,0.58,1.05,226.95,2025-11-05 06:13:39
18.90889,72.962864,19.183782,72.863455,32.303,139.64,9,2,0,27.6,Rain,437,92,4.75,1.9,1324.15,2025-10-22 09:16:39
19.032245,72.870062,19.25777,72.919887,25.618,49.71,0,0,0,28.6,Clear,54,55,0.98,1,436.84,2025-10-20 00:45:39
19.007416,72.937693,18.97253,72.85139,9.869,19,0,3,0,31.7,Clear,145,189,0.77,1,186.43,2025-10-30 00:49:39
19.206644,72.869285,19.087914,72.788691,15.683,28.81,4,1,0,26,Clear,140,68,2.06,1.14,314.44,2025-10-14 04:53:39
18.893437,72.914043,19.02262,72.853021,15.733,62.68,19,1,0,24.1,Clouds,368,55,6.69,2.02,695.19,2025-10-28 19:29:39
18.956124,72.882346,18.970085,72.916591,3.922,7.34,4,3,0,26,Clouds,143,207,0.69,0.96,88.08,2025-10-23 04:04:39
18.931506,72.874853,19.238217,72.810287,34.773,82.65,5,5,1,32.9,Clear,159,65,2.45,1.16,710.58,2025-10-25 05:16:39
18.901454,72.952176,19.117281,72.803901,28.617,51.67,3,0,0,28.5,Clear,79,207,0.38,1.02,486.27,2025-10-27 03:53:39
19.251228,72.801585,19.210723,72.88996,10.314,19.94,14,1,0,25.6,Clear,137,69,1.99,1.06,205.27,2025-10-14 14:28:39
19.139595,72.858346,19.169189,72.823639,4.911,11.03,11,6,1,32.1,Clear,68,159,0.43,0.98,108.78,2025-10-19 11:05:39
19.106902,72.908717,19.187028,72.954758,10.138,21.92,14,4,0,29.4,Clouds,177,91,1.95,1.11,216.98,2025-11-07 14:56:39
19.006463,72.880917,19.259799,72.79128,29.702,57.48,23,3,0,32.9,Clear,110,85,1.29,1.01,506.4,2025-10-30 23:20:39
